"Year","Month","Day","Hour","Minute","DNI"
2016,8,4,18,30,189
2016,8,4,19,30,0
2016,8,4,20,30,0
2016,8,4,21,30,0
2016,8,4,22,30,0
2016,8,4,23,30,0
2016,8,5,0,30,0
2016,8,5,1,30,0
2016,8,5,2,30,0
2016,8,5,3,30,0
2016,8,5,4,30,0
2016,8,5,5,30,189
2016,8,5,6,30,496
2016,8,5,7,30,653
2016,8,5,8,30,733
2016,8,5,9,30,771
2016,8,5,10,30,806
2016,8,5,11,30,804
2016,8,5,12,30,106
2016,8,5,13,30,100
2016,8,5,14,30,115
2016,8,5,15,30,6
2016,8,5,16,30,494
2016,8,5,17,30,326
2016,8,5,18,30,93
2016,8,5,19,30,0
2016,8,5,20,30,0
2016,8,5,21,30,0
2016,8,5,22,30,0
2016,8,5,23,30,0
2016,8,6,0,30,0
2016,8,6,1,30,0
2016,8,6,2,30,0
2016,8,6,3,30,0
2016,8,6,4,30,0
2016,8,6,5,30,0
2016,8,6,6,30,0
2016,8,6,7,30,140
2016,8,6,8,30,33
2016,8,6,9,30,59
2016,8,6,10,30,11
2016,8,6,11,30,185
2016,8,6,12,30,725
2016,8,6,13,30,24
2016,8,6,14,30,703
2016,8,6,15,30,0
2016,8,6,16,30,366
2016,8,6,17,30,295
2016,8,6,18,30,94
2016,8,6,19,30,0
2016,8,6,20,30,0
2016,8,6,21,30,0
2016,8,6,22,30,0
2016,8,6,23,30,0
2016,8,7,0,30,0
2016,8,7,1,30,0
2016,8,7,2,30,0
2016,8,7,3,30,0
2016,8,7,4,30,0
2016,8,7,5,30,253
2016,8,7,6,30,580
2016,8,7,7,30,729
2016,8,7,8,30,812
2016,8,7,9,30,860
2016,8,7,10,30,888
2016,8,7,11,30,902
2016,8,7,12,30,905
2016,8,7,13,30,873
2016,8,7,14,30,842
2016,8,7,15,30,794
2016,8,7,16,30,715
2016,8,7,17,30,571
2016,8,7,18,30,263
2016,8,7,19,30,0
2016,8,7,20,30,0
2016,8,7,21,30,0
2016,8,7,22,30,0
2016,8,7,23,30,0
2016,8,8,0,30,0
2016,8,8,1,30,0
2016,8,8,2,30,0
2016,8,8,3,30,0
2016,8,8,4,30,0
2016,8,8,5,30,182
2016,8,8,6,30,509
2016,8,8,7,30,672
2016,8,8,8,30,451
2016,8,8,9,30,813
2016,8,8,10,30,853
2016,8,8,11,30,282
2016,8,8,12,30,393
2016,8,8,13,30,278
2016,8,8,14,30,187
2016,8,8,15,30,377
2016,8,8,16,30,353
2016,8,8,17,30,530
2016,8,8,18,30,219
2016,8,8,19,30,0
2016,8,8,20,30,0
2016,8,8,21,30,0
2016,8,8,22,30,0
2016,8,8,23,30,0
2016,8,9,0,30,0
2016,8,9,1,30,0
2016,8,9,2,30,0
2016,8,9,3,30,0
2016,8,9,4,30,0
2016,8,9,5,30,192
2016,8,9,6,30,522
2016,8,9,7,30,683
2016,8,9,8,30,764
2016,8,9,9,30,807
2016,8,9,10,30,842
2016,8,9,11,30,845
2016,8,9,12,30,834
2016,8,9,13,30,815
2016,8,9,14,30,786
2016,8,9,15,30,736
2016,8,9,16,30,639
2016,8,9,17,30,472
2016,8,9,18,30,164
2016,8,9,19,30,0
2016,8,9,20,30,0
2016,8,9,21,30,0
2016,8,9,22,30,0
2016,8,9,23,30,0
2016,8,10,0,30,0
2016,8,10,1,30,0
2016,8,10,2,30,0
2016,8,10,3,30,0
2016,8,10,4,30,0
2016,8,10,5,30,51
2016,8,10,6,30,276
2016,8,10,7,30,0
2016,8,10,8,30,0
2016,8,10,9,30,112
2016,8,10,10,30,53
2016,8,10,11,30,0
2016,8,10,12,30,111
2016,8,10,13,30,377
2016,8,10,14,30,269
2016,8,10,15,30,2
2016,8,10,16,30,1
2016,8,10,17,30,0
2016,8,10,18,30,0
2016,8,10,19,30,0
2016,8,10,20,30,0
2016,8,10,21,30,0
2016,8,10,22,30,0
2016,8,10,23,30,0
2016,8,11,0,30,0
2016,8,11,1,30,0
2016,8,11,2,30,0
2016,8,11,3,30,0
2016,8,11,4,30,0
2016,8,11,5,30,0
2016,8,11,6,30,0
2016,8,11,7,30,0
2016,8,11,8,30,518
2016,8,11,9,30,592
2016,8,11,10,30,781
2016,8,11,11,30,793
2016,8,11,12,30,797
2016,8,11,13,30,787
2016,8,11,14,30,745
2016,8,11,15,30,110
2016,8,11,16,30,0
2016,8,11,17,30,0
2016,8,11,18,30,0
2016,8,11,19,30,0
2016,8,11,20,30,0
2016,8,11,21,30,0
2016,8,11,22,30,0
2016,8,11,23,30,0
2016,8,12,0,30,0
2016,8,12,1,30,0
2016,8,12,2,30,0
2016,8,12,3,30,0
2016,8,12,4,30,0
2016,8,12,5,30,0
2016,8,12,6,30,1
2016,8,12,7,30,71
2016,8,12,8,30,683
2016,8,12,9,30,743
2016,8,12,10,30,792
2016,8,12,11,30,796
2016,8,12,12,30,786
2016,8,12,13,30,530
2016,8,12,14,30,486
2016,8,12,15,30,247
2016,8,12,16,30,106
2016,8,12,17,30,64
2016,8,12,18,30,0
2016,8,12,19,30,0
2016,8,12,20,30,0
2016,8,12,21,30,0
2016,8,12,22,30,0
2016,8,12,23,30,0
2016,8,13,0,30,0
2016,8,13,1,30,0
2016,8,13,2,30,0
2016,8,13,3,30,0
2016,8,13,4,30,0
2016,8,13,5,30,85
2016,8,13,6,30,376
2016,8,13,7,30,556
2016,8,13,8,30,664
2016,8,13,9,30,725
2016,8,13,10,30,806
2016,8,13,11,30,819
2016,8,13,12,30,819
2016,8,13,13,30,783
2016,8,13,14,30,302
2016,8,13,15,30,280
2016,8,13,16,30,591
2016,8,13,17,30,421
2016,8,13,18,30,111
2016,8,13,19,30,0
2016,8,13,20,30,0
2016,8,13,21,30,0
2016,8,13,22,30,0
2016,8,13,23,30,0
2016,8,14,0,30,0
2016,8,14,1,30,0
2016,8,14,2,30,0
2016,8,14,3,30,0
2016,8,14,4,30,0
2016,8,14,5,30,98
2016,8,14,6,30,415
2016,8,14,7,30,598
2016,8,14,8,30,711
2016,8,14,9,30,783
2016,8,14,10,30,824
2016,8,14,11,30,841
2016,8,14,12,30,22
2016,8,14,13,30,25
2016,8,14,14,30,770
2016,8,14,15,30,50
2016,8,14,16,30,582
2016,8,14,17,30,399
2016,8,14,18,30,98
2016,8,14,19,30,0
2016,8,14,20,30,0
2016,8,14,21,30,0
2016,8,14,22,30,0
2016,8,14,23,30,0
2016,8,15,0,30,0
2016,8,15,1,30,0
2016,8,15,2,30,0
2016,8,15,3,30,0
2016,8,15,4,30,0
2016,8,15,5,30,119
2016,8,15,6,30,459
2016,8,15,7,30,523
2016,8,15,8,30,430
2016,8,15,9,30,796
2016,8,15,10,30,845
2016,8,15,11,30,857
2016,8,15,12,30,854
2016,8,15,13,30,850
2016,8,15,14,30,819
2016,8,15,15,30,762
2016,8,15,16,30,661
2016,8,15,17,30,486
2016,8,15,18,30,145
2016,8,15,19,30,0
2016,8,15,20,30,0
2016,8,15,21,30,0
2016,8,15,22,30,0
2016,8,15,23,30,0
2016,8,16,0,30,0
2016,8,16,1,30,0
2016,8,16,2,30,0
2016,8,16,3,30,0
2016,8,16,4,30,0
2016,8,16,5,30,80
2016,8,16,6,30,343
2016,8,16,7,30,462
2016,8,16,8,30,545
2016,8,16,9,30,395
2016,8,16,10,30,338
2016,8,16,11,30,310
2016,8,16,12,30,167
2016,8,16,13,30,222
2016,8,16,14,30,338
2016,8,16,15,30,210
2016,8,16,16,30,500
2016,8,16,17,30,329
2016,8,16,18,30,52
2016,8,16,19,30,0
2016,8,16,20,30,0
2016,8,16,21,30,0
2016,8,16,22,30,0
2016,8,16,23,30,0
2016,8,17,0,30,0
2016,8,17,1,30,0
2016,8,17,2,30,0
2016,8,17,3,30,0
2016,8,17,4,30,0
2016,8,17,5,30,23
2016,8,17,6,30,241
2016,8,17,7,30,184
2016,8,17,8,30,257
2016,8,17,9,30,816
2016,8,17,10,30,865
2016,8,17,11,30,883
2016,8,17,12,30,886
2016,8,17,13,30,868
2016,8,17,14,30,834
2016,8,17,15,30,387
2016,8,17,16,30,141
2016,8,17,17,30,105
2016,8,17,18,30,0
2016,8,17,19,30,0
2016,8,17,20,30,0
2016,8,17,21,30,0
2016,8,17,22,30,0
2016,8,17,23,30,0
2016,8,18,0,30,0
2016,8,18,1,30,0
2016,8,18,2,30,0
2016,8,18,3,30,0
2016,8,18,4,30,0
2016,8,18,5,30,0
2016,8,18,6,30,0
2016,8,18,7,30,59
2016,8,18,8,30,519
2016,8,18,9,30,8
2016,8,18,10,30,22
2016,8,18,11,30,19
2016,8,18,12,30,182
2016,8,18,13,30,260
2016,8,18,14,30,187
2016,8,18,15,30,713
2016,8,18,16,30,591
2016,8,18,17,30,396
2016,8,18,18,30,72
2016,8,18,19,30,0
2016,8,18,20,30,0
2016,8,18,21,30,0
2016,8,18,22,30,0
2016,8,18,23,30,0
2016,8,19,0,30,0
2016,8,19,1,30,0
2016,8,19,2,30,0
2016,8,19,3,30,0
2016,8,19,4,30,0
2016,8,19,5,30,0
2016,8,19,6,30,393
2016,8,19,7,30,582
2016,8,19,8,30,689
2016,8,19,9,30,435
2016,8,19,10,30,174
2016,8,19,11,30,12
2016,8,19,12,30,249
2016,8,19,13,30,35
2016,8,19,14,30,218
2016,8,19,15,30,72
2016,8,19,16,30,57
2016,8,19,17,30,23
2016,8,19,18,30,0
2016,8,19,19,30,0
2016,8,19,20,30,0
2016,8,19,21,30,0
2016,8,19,22,30,0
2016,8,19,23,30,0
2016,8,20,0,30,0
2016,8,20,1,30,0
2016,8,20,2,30,0
2016,8,20,3,30,0
2016,8,20,4,30,0
2016,8,20,5,30,68
2016,8,20,6,30,398
2016,8,20,7,30,586
2016,8,20,8,30,696
2016,8,20,9,30,327
2016,8,20,10,30,218
2016,8,20,11,30,822
2016,8,20,12,30,386
2016,8,20,13,30,213
2016,8,20,14,30,770
2016,8,20,15,30,710
2016,8,20,16,30,595
2016,8,20,17,30,398
2016,8,20,18,30,50
2016,8,20,19,30,0
2016,8,20,20,30,0
2016,8,20,21,30,0
2016,8,20,22,30,0
2016,8,20,23,30,0
2016,8,21,0,30,0
2016,8,21,1,30,0
2016,8,21,2,30,0
2016,8,21,3,30,0
2016,8,21,4,30,0
2016,8,21,5,30,0
2016,8,21,6,30,416
2016,8,21,7,30,195
2016,8,21,8,30,730
2016,8,21,9,30,789
2016,8,21,10,30,821
2016,8,21,11,30,833
2016,8,21,12,30,828
2016,8,21,13,30,171
2016,8,21,14,30,18
2016,8,21,15,30,0
2016,8,21,16,30,77
2016,8,21,17,30,34
2016,8,21,18,30,0
2016,8,21,19,30,0
2016,8,21,20,30,0
2016,8,21,21,30,0
2016,8,21,22,30,0
2016,8,21,23,30,0
2016,8,22,0,30,0
2016,8,22,1,30,0
2016,8,22,2,30,0
2016,8,22,3,30,0
2016,8,22,4,30,0
2016,8,22,5,30,143
2016,8,22,6,30,559
2016,8,22,7,30,737
2016,8,22,8,30,829
2016,8,22,9,30,883
2016,8,22,10,30,912
2016,8,22,11,30,932
2016,8,22,12,30,937
2016,8,22,13,30,920
2016,8,22,14,30,893
2016,8,22,15,30,844
2016,8,22,16,30,756
2016,8,22,17,30,583
2016,8,22,18,30,149
2016,8,22,19,30,0
2016,8,22,20,30,0
2016,8,22,21,30,0
2016,8,22,22,30,0
2016,8,22,23,30,0
2016,8,23,0,30,0
2016,8,23,1,30,0
2016,8,23,2,30,0
2016,8,23,3,30,0
2016,8,23,4,30,0
2016,8,23,5,30,163
2016,8,23,6,30,579
2016,8,23,7,30,749
2016,8,23,8,30,836
2016,8,23,9,30,884
2016,8,23,10,30,918
2016,8,23,11,30,929
2016,8,23,12,30,926
2016,8,23,13,30,900
2016,8,23,14,30,865
2016,8,23,15,30,808
2016,8,23,16,30,710
2016,8,23,17,30,525
2016,8,23,18,30,97
2016,8,23,19,30,0
2016,8,23,20,30,0
2016,8,23,21,30,0
2016,8,23,22,30,0
2016,8,23,23,30,0
2016,8,24,0,30,0
2016,8,24,1,30,0
2016,8,24,2,30,0
2016,8,24,3,30,0
2016,8,24,4,30,0
2016,8,24,5,30,111
2016,8,24,6,30,509
2016,8,24,7,30,688
2016,8,24,8,30,781
2016,8,24,9,30,834
2016,8,24,10,30,872
2016,8,24,11,30,883
2016,8,24,12,30,880
2016,8,24,13,30,864
2016,8,24,14,30,830
2016,8,24,15,30,769
2016,8,24,16,30,663
2016,8,24,17,30,464
2016,8,24,18,30,53
2016,8,24,19,30,0
2016,8,24,20,30,0
2016,8,24,21,30,0
2016,8,24,22,30,0
2016,8,24,23,30,0
2016,8,25,0,30,0
2016,8,25,1,30,0
2016,8,25,2,30,0
2016,8,25,3,30,0
2016,8,25,4,30,0
2016,8,25,5,30,72
2016,8,25,6,30,468
2016,8,25,7,30,654
2016,8,25,8,30,743
2016,8,25,9,30,487
2016,8,25,10,30,793
2016,8,25,11,30,785
2016,8,25,12,30,758
2016,8,25,13,30,195
2016,8,25,14,30,93
2016,8,25,15,30,0
2016,8,25,16,30,0
2016,8,25,17,30,0
2016,8,25,18,30,0
2016,8,25,19,30,0
2016,8,25,20,30,0
2016,8,25,21,30,0
2016,8,25,22,30,0
2016,8,25,23,30,0
2016,8,26,0,30,0
2016,8,26,1,30,0
2016,8,26,2,30,0
2016,8,26,3,30,0
2016,8,26,4,30,0
2016,8,26,5,30,0
2016,8,26,6,30,268
2016,8,26,7,30,467
2016,8,26,8,30,599
2016,8,26,9,30,683
2016,8,26,10,30,799
2016,8,26,11,30,815
2016,8,26,12,30,812
2016,8,26,13,30,798
2016,8,26,14,30,762
2016,8,26,15,30,708
2016,8,26,16,30,609
2016,8,26,17,30,427
2016,8,26,18,30,0
2016,8,26,19,30,0
2016,8,26,20,30,0
2016,8,26,21,30,0
2016,8,26,22,30,0
2016,8,26,23,30,0
2016,8,27,0,30,0
2016,8,27,1,30,0
2016,8,27,2,30,0
2016,8,27,3,30,0
2016,8,27,4,30,0
2016,8,27,5,30,64
2016,8,27,6,30,462
2016,8,27,7,30,656
2016,8,27,8,30,754
2016,8,27,9,30,805
2016,8,27,10,30,825
2016,8,27,11,30,835
2016,8,27,12,30,429
2016,8,27,13,30,783
2016,8,27,14,30,740
2016,8,27,15,30,669
2016,8,27,16,30,556
2016,8,27,17,30,354
2016,8,27,18,30,0
2016,8,27,19,30,0
2016,8,27,20,30,0
2016,8,27,21,30,0
2016,8,27,22,30,0
2016,8,27,23,30,0
2016,8,28,0,30,0
2016,8,28,1,30,0
2016,8,28,2,30,0
2016,8,28,3,30,0
2016,8,28,4,30,0
2016,8,28,5,30,38
2016,8,28,6,30,418
2016,8,28,7,30,625
2016,8,28,8,30,733
2016,8,28,9,30,793
2016,8,28,10,30,847
2016,8,28,11,30,857
2016,8,28,12,30,852
2016,8,28,13,30,836
2016,8,28,14,30,799
2016,8,28,15,30,733
2016,8,28,16,30,616
2016,8,28,17,30,395
2016,8,28,18,30,0
2016,8,28,19,30,0
2016,8,28,20,30,0
2016,8,28,21,30,0
2016,8,28,22,30,0
2016,8,28,23,30,0
2016,8,29,0,30,0
2016,8,29,1,30,0
2016,8,29,2,30,0
2016,8,29,3,30,0
2016,8,29,4,30,0
2016,8,29,5,30,0
2016,8,29,6,30,142
2016,8,29,7,30,220
2016,8,29,8,30,301
2016,8,29,9,30,682
2016,8,29,10,30,815
2016,8,29,11,30,853
2016,8,29,12,30,877
2016,8,29,13,30,863
2016,8,29,14,30,846
2016,8,29,15,30,802
2016,8,29,16,30,711
2016,8,29,17,30,515
2016,8,29,18,30,0
2016,8,29,19,30,0
2016,8,29,20,30,0
2016,8,29,21,30,0
2016,8,29,22,30,0
2016,8,29,23,30,0
2016,8,30,0,30,0
2016,8,30,1,30,0
2016,8,30,2,30,0
2016,8,30,3,30,0
2016,8,30,4,30,0
2016,8,30,5,30,0
2016,8,30,6,30,495
2016,8,30,7,30,415
2016,8,30,8,30,575
2016,8,30,9,30,816
2016,8,30,10,30,855
2016,8,30,11,30,864
2016,8,30,12,30,856
2016,8,30,13,30,854
2016,8,30,14,30,806
2016,8,30,15,30,730
2016,8,30,16,30,589
2016,8,30,17,30,358
2016,8,30,18,30,0
2016,8,30,19,30,0
2016,8,30,20,30,0
2016,8,30,21,30,0
2016,8,30,22,30,0
2016,8,30,23,30,0
2016,8,31,0,30,0
2016,8,31,1,30,0
2016,8,31,2,30,0
2016,8,31,3,30,0
2016,8,31,4,30,0
2016,8,31,5,30,0
2016,8,31,6,30,69
2016,8,31,7,30,417
2016,8,31,8,30,361
2016,8,31,9,30,511
2016,8,31,10,30,366
2016,8,31,11,30,142
2016,8,31,12,30,108
2016,8,31,13,30,301
2016,8,31,14,30,182
2016,8,31,15,30,117
2016,8,31,16,30,10
2016,8,31,17,30,0
2016,8,31,18,30,0
2016,8,31,19,30,0
2016,8,31,20,30,0
2016,8,31,21,30,0
2016,8,31,22,30,0
2016,8,31,23,30,0
2016,9,1,0,30,0
2016,9,1,1,30,0
2016,9,1,2,30,0
2016,9,1,3,30,0
2016,9,1,4,30,0
2016,9,1,5,30,0
2016,9,1,6,30,0
2016,9,1,7,30,0
2016,9,1,8,30,0
2016,9,1,9,30,2
2016,9,1,10,30,89
2016,9,1,11,30,84
2016,9,1,12,30,35
2016,9,1,13,30,9
2016,9,1,14,30,97
2016,9,1,15,30,1
2016,9,1,16,30,181
2016,9,1,17,30,62
2016,9,1,18,30,0
2016,9,1,19,30,0
2016,9,1,20,30,0
2016,9,1,21,30,0
2016,9,1,22,30,0
2016,9,1,23,30,0
2016,9,2,0,30,0
2016,9,2,1,30,0
2016,9,2,2,30,0
2016,9,2,3,30,0
2016,9,2,4,30,0
2016,9,2,5,30,0
2016,9,2,6,30,511
2016,9,2,7,30,716
2016,9,2,8,30,820
2016,9,2,9,30,878
2016,9,2,10,30,911
2016,9,2,11,30,923
2016,9,2,12,30,387
2016,9,2,13,30,274
2016,9,2,14,30,452
2016,9,2,15,30,542
2016,9,2,16,30,223
2016,9,2,17,30,147
2016,9,2,18,30,0
2016,9,2,19,30,0
2016,9,2,20,30,0
2016,9,2,21,30,0
2016,9,2,22,30,0
2016,9,2,23,30,0
2016,9,3,0,30,0
2016,9,3,1,30,0
2016,9,3,2,30,0
2016,9,3,3,30,0
2016,9,3,4,30,0
2016,9,3,5,30,0
2016,9,3,6,30,130
2016,9,3,7,30,377
2016,9,3,8,30,205
2016,9,3,9,30,120
2016,9,3,10,30,188
2016,9,3,11,30,62
2016,9,3,12,30,53
2016,9,3,13,30,343
2016,9,3,14,30,530
2016,9,3,15,30,434
2016,9,3,16,30,626
2016,9,3,17,30,369
2016,9,3,18,30,0
2016,9,3,19,30,0
2016,9,3,20,30,0
2016,9,3,21,30,0
2016,9,3,22,30,0
2016,9,3,23,30,0
2016,9,4,0,30,0
2016,9,4,1,30,0
2016,9,4,2,30,0
2016,9,4,3,30,0
2016,9,4,4,30,0
2016,9,4,5,30,0
2016,9,4,6,30,397
2016,9,4,7,30,570
2016,9,4,8,30,740
2016,9,4,9,30,812
2016,9,4,10,30,849
2016,9,4,11,30,862
2016,9,4,12,30,857
2016,9,4,13,30,833
2016,9,4,14,30,788
2016,9,4,15,30,711
2016,9,4,16,30,577
2016,9,4,17,30,320
2016,9,4,18,30,0
2016,9,4,19,30,0
2016,9,4,20,30,0
2016,9,4,21,30,0
2016,9,4,22,30,0
2016,9,4,23,30,0
2016,9,5,0,30,0
2016,9,5,1,30,0
2016,9,5,2,30,0
2016,9,5,3,30,0
2016,9,5,4,30,0
2016,9,5,5,30,0
2016,9,5,6,30,67
2016,9,5,7,30,144
2016,9,5,8,30,101
2016,9,5,9,30,114
2016,9,5,10,30,104
2016,9,5,11,30,205
2016,9,5,12,30,875
2016,9,5,13,30,339
2016,9,5,14,30,431
2016,9,5,15,30,32
2016,9,5,16,30,217
2016,9,5,17,30,135
2016,9,5,18,30,0
2016,9,5,19,30,0
2016,9,5,20,30,0
2016,9,5,21,30,0
2016,9,5,22,30,0
2016,9,5,23,30,0
2016,9,6,0,30,0
2016,9,6,1,30,0
2016,9,6,2,30,0
2016,9,6,3,30,0
2016,9,6,4,30,0
2016,9,6,5,30,0
2016,9,6,6,30,450
2016,9,6,7,30,0
2016,9,6,8,30,66
2016,9,6,9,30,7
2016,9,6,10,30,143
2016,9,6,11,30,131
2016,9,6,12,30,160
2016,9,6,13,30,9
2016,9,6,14,30,12
2016,9,6,15,30,0
2016,9,6,16,30,0
2016,9,6,17,30,0
2016,9,6,18,30,0
2016,9,6,19,30,0
2016,9,6,20,30,0
2016,9,6,21,30,0
2016,9,6,22,30,0
2016,9,6,23,30,0
2016,9,7,0,30,0
2016,9,7,1,30,0
2016,9,7,2,30,0
2016,9,7,3,30,0
2016,9,7,4,30,0
2016,9,7,5,30,0
2016,9,7,6,30,329
2016,9,7,7,30,0
2016,9,7,8,30,4
2016,9,7,9,30,396
2016,9,7,10,30,791
2016,9,7,11,30,801
2016,9,7,12,30,0
2016,9,7,13,30,0
2016,9,7,14,30,312
2016,9,7,15,30,667
2016,9,7,16,30,524
2016,9,7,17,30,260
2016,9,7,18,30,0
2016,9,7,19,30,0
2016,9,7,20,30,0
2016,9,7,21,30,0
2016,9,7,22,30,0
2016,9,7,23,30,0
2016,9,8,0,30,0
2016,9,8,1,30,0
2016,9,8,2,30,0
2016,9,8,3,30,0
2016,9,8,4,30,0
2016,9,8,5,30,0
2016,9,8,6,30,273
2016,9,8,7,30,482
2016,9,8,8,30,603
2016,9,8,9,30,674
2016,9,8,10,30,757
2016,9,8,11,30,769
2016,9,8,12,30,769
2016,9,8,13,30,452
2016,9,8,14,30,684
2016,9,8,15,30,595
2016,9,8,16,30,444
2016,9,8,17,30,192
2016,9,8,18,30,0
2016,9,8,19,30,0
2016,9,8,20,30,0
2016,9,8,21,30,0
2016,9,8,22,30,0
2016,9,8,23,30,0
2016,9,9,0,30,0
2016,9,9,1,30,0
2016,9,9,2,30,0
2016,9,9,3,30,0
2016,9,9,4,30,0
2016,9,9,5,30,0
2016,9,9,6,30,297
2016,9,9,7,30,554
2016,9,9,8,30,286
2016,9,9,9,30,129
2016,9,9,10,30,281
2016,9,9,11,30,16
2016,9,9,12,30,35
2016,9,9,13,30,6
2016,9,9,14,30,83
2016,9,9,15,30,32
2016,9,9,16,30,453
2016,9,9,17,30,200
2016,9,9,18,30,0
2016,9,9,19,30,0
2016,9,9,20,30,0
2016,9,9,21,30,0
2016,9,9,22,30,0
2016,9,9,23,30,0
2016,9,10,0,30,0
2016,9,10,1,30,0
2016,9,10,2,30,0
2016,9,10,3,30,0
2016,9,10,4,30,0
2016,9,10,5,30,0
2016,9,10,6,30,233
2016,9,10,7,30,463
2016,9,10,8,30,604
2016,9,10,9,30,476
2016,9,10,10,30,293
2016,9,10,11,30,726
2016,9,10,12,30,722
2016,9,10,13,30,0
2016,9,10,14,30,179
2016,9,10,15,30,500
2016,9,10,16,30,61
2016,9,10,17,30,1
2016,9,10,18,30,0
2016,9,10,19,30,0
2016,9,10,20,30,0
2016,9,10,21,30,0
2016,9,10,22,30,0
2016,9,10,23,30,0
2016,9,11,0,30,0
2016,9,11,1,30,0
2016,9,11,2,30,0
2016,9,11,3,30,0
2016,9,11,4,30,0
2016,9,11,5,30,0
2016,9,11,6,30,0
2016,9,11,7,30,0
2016,9,11,8,30,599
2016,9,11,9,30,390
2016,9,11,10,30,170
2016,9,11,11,30,482
2016,9,11,12,30,517
2016,9,11,13,30,534
2016,9,11,14,30,619
2016,9,11,15,30,696
2016,9,11,16,30,701
2016,9,11,17,30,436
2016,9,11,18,30,0
2016,9,11,19,30,0
2016,9,11,20,30,0
2016,9,11,21,30,0
2016,9,11,22,30,0
2016,9,11,23,30,0
2016,9,12,0,30,0
2016,9,12,1,30,0
2016,9,12,2,30,0
2016,9,12,3,30,0
2016,9,12,4,30,0
2016,9,12,5,30,0
2016,9,12,6,30,532
2016,9,12,7,30,743
2016,9,12,8,30,841
2016,9,12,9,30,893
2016,9,12,10,30,919
2016,9,12,11,30,928
2016,9,12,12,30,922
2016,9,12,13,30,901
2016,9,12,14,30,859
2016,9,12,15,30,786
2016,9,12,16,30,654
2016,9,12,17,30,368
2016,9,12,18,30,0
2016,9,12,19,30,0
2016,9,12,20,30,0
2016,9,12,21,30,0
2016,9,12,22,30,0
2016,9,12,23,30,0
2016,9,13,0,30,0
2016,9,13,1,30,0
2016,9,13,2,30,0
2016,9,13,3,30,0
2016,9,13,4,30,0
2016,9,13,5,30,0
2016,9,13,6,30,447
2016,9,13,7,30,679
2016,9,13,8,30,791
2016,9,13,9,30,848
2016,9,13,10,30,882
2016,9,13,11,30,885
2016,9,13,12,30,873
2016,9,13,13,30,847
2016,9,13,14,30,795
2016,9,13,15,30,709
2016,9,13,16,30,553
2016,9,13,17,30,249
2016,9,13,18,30,0
2016,9,13,19,30,0
2016,9,13,20,30,0
2016,9,13,21,30,0
2016,9,13,22,30,0
2016,9,13,23,30,0
2016,9,14,0,30,0
2016,9,14,1,30,0
2016,9,14,2,30,0
2016,9,14,3,30,0
2016,9,14,4,30,0
2016,9,14,5,30,0
2016,9,14,6,30,356
2016,9,14,7,30,605
2016,9,14,8,30,732
2016,9,14,9,30,800
2016,9,14,10,30,859
2016,9,14,11,30,870
2016,9,14,12,30,863
2016,9,14,13,30,831
2016,9,14,14,30,766
2016,9,14,15,30,30
2016,9,14,16,30,5
2016,9,14,17,30,0
2016,9,14,18,30,0
2016,9,14,19,30,0
2016,9,14,20,30,0
2016,9,14,21,30,0
2016,9,14,22,30,0
2016,9,14,23,30,0
2016,9,15,0,30,0
2016,9,15,1,30,0
2016,9,15,2,30,0
2016,9,15,3,30,0
2016,9,15,4,30,0
2016,9,15,5,30,0
2016,9,15,6,30,489
2016,9,15,7,30,730
2016,9,15,8,30,847
2016,9,15,9,30,910
2016,9,15,10,30,941
2016,9,15,11,30,953
2016,9,15,12,30,948
2016,9,15,13,30,930
2016,9,15,14,30,889
2016,9,15,15,30,815
2016,9,15,16,30,678
2016,9,15,17,30,368
2016,9,15,18,30,0
2016,9,15,19,30,0
2016,9,15,20,30,0
2016,9,15,21,30,0
2016,9,15,22,30,0
2016,9,15,23,30,0
2016,9,16,0,30,0
2016,9,16,1,30,0
2016,9,16,2,30,0
2016,9,16,3,30,0
2016,9,16,4,30,0
2016,9,16,5,30,0
2016,9,16,6,30,463
2016,9,16,7,30,92
2016,9,16,8,30,314
2016,9,16,9,30,315
2016,9,16,10,30,139
2016,9,16,11,30,338
2016,9,16,12,30,41
2016,9,16,13,30,320
2016,9,16,14,30,852
2016,9,16,15,30,780
2016,9,16,16,30,644
2016,9,16,17,30,332
2016,9,16,18,30,0
2016,9,16,19,30,0
2016,9,16,20,30,0
2016,9,16,21,30,0
2016,9,16,22,30,0
2016,9,16,23,30,0
2016,9,17,0,30,0
2016,9,17,1,30,0
2016,9,17,2,30,0
2016,9,17,3,30,0
2016,9,17,4,30,0
2016,9,17,5,30,0
2016,9,17,6,30,413
2016,9,17,7,30,640
2016,9,17,8,30,73
2016,9,17,9,30,792
2016,9,17,10,30,843
2016,9,17,11,30,849
2016,9,17,12,30,844
2016,9,17,13,30,801
2016,9,17,14,30,745
2016,9,17,15,30,655
2016,9,17,16,30,489
2016,9,17,17,30,174
2016,9,17,18,30,0
2016,9,17,19,30,0
2016,9,17,20,30,0
2016,9,17,21,30,0
2016,9,17,22,30,0
2016,9,17,23,30,0
2016,9,18,0,30,0
2016,9,18,1,30,0
2016,9,18,2,30,0
2016,9,18,3,30,0
2016,9,18,4,30,0
2016,9,18,5,30,0
2016,9,18,6,30,239
2016,9,18,7,30,0
2016,9,18,8,30,95
2016,9,18,9,30,80
2016,9,18,10,30,60
2016,9,18,11,30,29
2016,9,18,12,30,296
